Product,Price per Unit,Units Sold,Total Sales,Timestamp
Vegetables,7.96,86,684.98,2024-11-27 10:33:28
Vegetables,32.39,95,3077.44,2024-11-27 10:33:28
Fruits,14.9,24,357.6,2024-11-27 10:33:28
Rice,22.71,75,1703.04,2024-11-27 10:33:28
Bread,27.93,47,1312.67,2024-11-27 10:33:28
Fruits,28.17,5,140.85,2024-11-27 10:33:28
Fruits,37.9,97,3676.67,2024-11-27 10:33:28
Eggs,10.15,17,172.59,2024-11-27 10:33:28
Eggs,8.91,4,35.63,2024-11-27 10:33:28
Eggs,7.93,22,174.55,2024-11-27 10:33:28
Milk,12.82,95,1217.78,2024-11-27 10:33:28
Milk,24.25,31,751.77,2024-11-27 10:33:28
Fruits,38.28,73,2794.17,2024-11-27 10:33:28
Fruits,35.49,27,958.21,2024-11-27 10:33:28
Bread,22.92,20,458.43,2024-11-27 10:33:28
Fruits,12.77,7,89.37,2024-11-27 10:33:28
Bread,24.67,56,1381.51,2024-11-27 10:33:28
Vegetables,29.16,42,1224.53,2024-11-27 10:33:28
Rice,35.06,73,2559.54,2024-11-27 10:33:28
Eggs,6.17,44,271.3,2024-11-27 10:33:28
Bread,20.02,45,901.12,2024-11-27 10:33:28
Fruits,11.67,28,326.85,2024-11-27 10:33:28
Eggs,11.26,28,315.25,2024-11-27 10:33:28
Fruits,31.22,86,2684.97,2024-11-27 10:33:28
Vegetables,13.48,22,296.55,2024-11-27 10:33:28
Milk,17.42,91,1585.17,2024-11-27 10:33:28
Vegetables,31.83,54,1718.58,2024-11-27 10:33:28
Vegetables,12.36,90,1112.1,2024-11-27 10:33:28
Bread,17.46,33,576.23,2024-11-27 10:33:28
Milk,20.39,12,244.73,2024-11-27 10:33:28
Fruits,46.85,100,4685.02,2024-11-27 10:33:28
Fruits,18.96,11,208.58,2024-11-27 10:33:28
Eggs,9.4,97,912.12,2024-11-27 10:33:28
Milk,19.92,23,458.19,2024-11-27 10:33:28
Eggs,8.51,99,842.93,2024-11-27 10:33:28
Rice,26.41,49,1294.03,2024-11-27 10:33:28
Bread,20.64,67,1383.01,2024-11-27 10:33:28
Fruits,35.03,98,3432.78,2024-11-27 10:33:28
Rice,35.92,72,2586.45,2024-11-27 10:33:28
Bread,17.09,31,529.71,2024-11-27 10:33:28
Bread,29.2,84,2452.4,2024-11-27 10:33:28
Vegetables,30.98,79,2447.46,2024-11-27 10:33:28
Milk,16.74,68,1138.25,2024-11-27 10:33:28
Eggs,10.35,69,714.49,2024-11-27 10:33:28
Fruits,23.29,61,1420.61,2024-11-27 10:33:28
Rice,32.73,44,1440.0,2024-11-27 10:33:28
Rice,42.12,35,1474.11,2024-11-27 10:33:28
Bread,15.51,74,1147.77,2024-11-27 10:33:28
Vegetables,16.38,28,458.71,2024-11-27 10:33:28
Milk,19.14,60,1148.44,2024-11-27 10:33:28
Milk,12.52,41,513.48,2024-11-27 10:33:28
Bread,19.26,60,1155.8,2024-11-27 10:33:28
Milk,13.44,60,806.66,2024-11-27 10:33:28
Fruits,24.57,91,2235.64,2024-11-27 10:33:28
Bread,19.79,12,237.54,2024-11-27 10:33:28
Bread,16.69,8,133.49,2024-11-27 10:33:28
Eggs,6.54,37,242.08,2024-11-27 10:33:28
Fruits,32.02,56,1793.24,2024-11-27 10:33:28
Milk,16.94,32,542.19,2024-11-27 10:33:28
Fruits,40.12,22,882.58,2024-11-27 10:33:28
Fruits,13.05,6,78.3,2024-11-27 10:33:28
Eggs,5.33,6,31.96,2024-11-27 10:33:28
Vegetables,33.96,49,1664.01,2024-11-27 10:33:28
Bread,19.92,97,1932.41,2024-11-27 10:33:28
Bread,15.47,95,1469.73,2024-11-27 10:33:28
Vegetables,12.9,46,593.54,2024-11-27 10:33:28
Rice,26.43,57,1506.63,2024-11-27 10:33:28
Milk,24.57,96,2358.63,2024-11-27 10:33:28
Fruits,13.0,8,103.99,2024-11-27 10:33:28
Milk,12.66,8,101.24,2024-11-27 10:33:28
Milk,21.06,99,2085.41,2024-11-27 10:33:28
Eggs,5.39,99,533.98,2024-11-27 10:33:28
Rice,46.53,3,139.58,2024-11-27 10:33:28
Eggs,6.26,66,413.25,2024-11-27 10:33:28
Fruits,48.78,47,2292.54,2024-11-27 10:33:28
Bread,29.93,61,1825.78,2024-11-27 10:33:28
Milk,24.02,34,816.67,2024-11-27 10:33:28
Vegetables,5.99,12,71.86,2024-11-27 10:33:28
Rice,32.72,2,65.45,2024-11-27 10:33:28
Bread,18.72,55,1029.39,2024-11-27 10:33:28
Fruits,12.6,17,214.28,2024-11-27 10:33:28
Fruits,22.63,34,769.36,2024-11-27 10:33:28
Fruits,44.27,68,3010.28,2024-11-27 10:33:28
Vegetables,28.36,98,2778.97,2024-11-27 10:33:28
Bread,15.89,78,1239.27,2024-11-27 10:33:28
Eggs,6.52,59,384.91,2024-11-27 10:33:28
Vegetables,8.65,8,69.17,2024-11-27 10:33:28
Bread,17.79,59,1049.61,2024-11-27 10:33:28
Rice,21.02,18,378.45,2024-11-27 10:33:28
Bread,21.82,51,1112.71,2024-11-27 10:33:28
Fruits,28.72,53,1522.29,2024-11-27 10:33:28
Fruits,39.4,27,1063.75,2024-11-27 10:33:28
Eggs,11.97,98,1173.06,2024-11-27 10:33:28
Vegetables,31.25,7,218.72,2024-11-27 10:33:28
Rice,24.09,5,120.45,2024-11-27 10:33:28
Vegetables,8.56,86,736.45,2024-11-27 10:33:28
Fruits,16.98,28,475.56,2024-11-27 10:33:28
Rice,36.12,17,613.98,2024-11-27 10:33:28
Fruits,16.43,58,953.08,2024-11-27 10:33:28
Vegetables,11.54,19,219.19,2024-11-27 10:33:28
Eggs,11.24,51,573.21,2024-11-27 10:33:28
Eggs,10.03,91,912.96,2024-11-27 10:33:28
Milk,21.02,18,378.28,2024-11-27 10:33:28
Fruits,49.56,34,1685.15,2024-11-27 10:33:28
Milk,21.11,11,232.22,2024-11-27 10:33:28
Eggs,9.5,3,28.51,2024-11-27 10:33:28
Milk,18.68,5,93.38,2024-11-27 10:33:28
Milk,16.44,44,723.38,2024-11-27 10:33:28
Vegetables,13.83,75,1036.91,2024-11-27 10:33:28
Milk,23.74,81,1923.26,2024-11-27 10:33:28
Fruits,34.6,62,2145.5,2024-11-27 10:33:28
Bread,25.28,6,151.68,2024-11-27 10:33:28
Fruits,16.67,47,783.32,2024-11-27 10:33:28
Bread,20.45,82,1676.53,2024-11-27 10:33:28
Bread,15.99,8,127.89,2024-11-27 10:33:28
Fruits,17.17,82,1407.95,2024-11-27 10:33:28
Milk,16.6,60,996.08,2024-11-27 10:33:28
Rice,32.01,45,1440.57,2024-11-27 10:33:28
Vegetables,5.2,55,286.02,2024-11-27 10:33:28
Eggs,11.13,70,778.88,2024-11-27 10:33:28
Milk,12.07,28,337.83,2024-11-27 10:33:28
Bread,26.01,62,1612.78,2024-11-27 10:33:28
Bread,18.67,58,1082.75,2024-11-27 10:33:28
Milk,21.47,21,450.95,2024-11-27 10:33:28
Fruits,10.48,85,891.14,2024-11-27 10:33:28
Rice,25.97,68,1766.01,2024-11-27 10:33:28
Milk,11.16,84,937.24,2024-11-27 10:33:28
Rice,34.29,76,2605.91,2024-11-27 10:33:28
Eggs,10.87,4,43.46,2024-11-27 10:33:28
Fruits,36.77,85,3125.56,2024-11-27 10:33:28
Rice,26.54,77,2043.5,2024-11-27 10:33:28
Vegetables,36.04,100,3604.4,2024-11-27 10:33:28
Bread,18.58,58,1077.65,2024-11-27 10:33:28
Eggs,6.57,44,288.95,2024-11-27 10:33:28
Bread,24.23,36,872.36,2024-11-27 10:33:28
Rice,43.25,87,3762.33,2024-11-27 10:33:28
Rice,47.31,29,1372.07,2024-11-27 10:33:28
Bread,15.49,51,790.15,2024-11-27 10:33:28
Milk,22.08,78,1722.17,2024-11-27 10:33:28
Bread,23.84,34,810.4,2024-11-27 10:33:28
Bread,16.37,33,540.27,2024-11-27 10:33:28
Fruits,12.22,49,598.62,2024-11-27 10:33:28
Bread,20.35,24,488.3,2024-11-27 10:33:28
Milk,19.89,94,1869.4,2024-11-27 10:33:28
Bread,17.29,24,414.87,2024-11-27 10:33:28
Fruits,15.75,30,472.41,2024-11-27 10:33:28
Rice,32.31,26,840.0,2024-11-27 10:33:28
Eggs,6.94,42,291.61,2024-11-27 10:33:28
Milk,19.97,14,279.54,2024-11-27 10:33:28
Milk,13.31,45,599.14,2024-11-27 10:33:28
Rice,34.27,33,1130.88,2024-11-27 10:33:28
Rice,31.74,33,1047.34,2024-11-27 10:33:28
Fruits,25.43,94,2390.3,2024-11-27 10:33:28
Bread,20.44,91,1860.38,2024-11-27 10:33:28
Vegetables,24.86,2,49.72,2024-11-27 10:33:28
Milk,22.93,39,894.31,2024-11-27 10:33:28
Bread,25.27,74,1869.86,2024-11-27 10:33:28
Bread,20.14,48,966.75,2024-11-27 10:33:28
Rice,36.25,12,434.95,2024-11-27 10:33:28
Fruits,39.83,92,3664.31,2024-11-27 10:33:28
Fruits,34.14,3,102.42,2024-11-27 10:33:28
Fruits,27.02,16,432.36,2024-11-27 10:33:28
Milk,10.18,6,61.08,2024-11-27 10:33:28
Vegetables,32.34,34,1099.64,2024-11-27 10:33:28
Fruits,43.71,56,2447.77,2024-11-27 10:33:28
Vegetables,29.22,11,321.43,2024-11-27 10:33:28
Fruits,49.53,41,2030.55,2024-11-27 10:33:28
Fruits,36.06,7,252.42,2024-11-27 10:33:28
Bread,17.36,87,1510.34,2024-11-27 10:33:28
Fruits,41.78,30,1253.31,2024-11-27 10:33:28
Fruits,10.94,90,984.87,2024-11-27 10:33:28
Rice,46.25,9,416.23,2024-11-27 10:33:28
Rice,32.77,82,2686.79,2024-11-27 10:33:28
Rice,34.46,37,1274.86,2024-11-27 10:33:28
Eggs,11.05,57,629.75,2024-11-27 10:33:28
Fruits,38.34,44,1686.95,2024-11-27 10:33:28
Bread,25.96,22,571.16,2024-11-27 10:33:28
Vegetables,5.24,71,371.88,2024-11-27 10:33:28
Vegetables,24.08,50,1203.87,2024-11-27 10:33:28
Vegetables,23.74,40,949.71,2024-11-27 10:33:28
Milk,24.59,40,983.66,2024-11-27 10:33:28
Fruits,41.05,88,3612.04,2024-11-27 10:33:28
Fruits,31.82,79,2514.0,2024-11-27 10:33:28
Vegetables,30.64,79,2420.27,2024-11-27 10:33:28
Milk,24.94,25,623.45,2024-11-27 10:33:28
Bread,16.3,4,65.22,2024-11-27 10:33:28
Rice,48.09,56,2692.78,2024-11-27 10:33:28
Fruits,10.72,12,128.69,2024-11-27 10:33:28
Fruits,16.21,58,939.97,2024-11-27 10:33:28
Vegetables,16.44,38,624.61,2024-11-27 10:33:28
Fruits,49.0,100,4900.19,2024-11-27 10:33:28
Rice,33.08,79,2613.23,2024-11-27 10:33:28
Vegetables,35.7,79,2819.93,2024-11-27 10:33:28
Rice,36.97,2,73.95,2024-11-27 10:33:28
Vegetables,30.87,28,864.31,2024-11-27 10:33:28
Bread,16.8,59,991.11,2024-11-27 10:33:28
Bread,16.16,69,1115.31,2024-11-27 10:33:28
Eggs,5.2,91,473.02,2024-11-27 10:33:28
Eggs,8.32,100,831.92,2024-11-27 10:33:28
Rice,38.82,53,2057.67,2024-11-27 10:33:28
Bread,25.26,60,1515.86,2024-11-27 10:33:28
Eggs,7.01,11,77.1,2024-11-27 10:33:28
Bread,26.8,66,1768.84,2024-11-27 10:33:28
Eggs,8.95,4,35.79,2024-11-27 10:33:28
Milk,22.36,75,1677.03,2024-11-27 10:33:28
Rice,35.2,67,2358.54,2024-11-27 10:33:28
Fruits,36.94,83,3065.81,2024-11-27 10:33:28
Rice,33.43,84,2808.47,2024-11-27 10:33:28
Vegetables,20.74,100,2074.5,2024-11-27 10:33:28
Eggs,5.33,66,351.61,2024-11-27 10:33:28
Bread,24.76,30,742.92,2024-11-27 10:33:28
Vegetables,35.56,97,3449.62,2024-11-27 10:33:28
Eggs,7.96,17,135.31,2024-11-27 10:33:28
Rice,28.46,43,1223.76,2024-11-27 10:33:28
Bread,20.31,86,1746.92,2024-11-27 10:33:28
Vegetables,32.41,7,226.9,2024-11-27 10:33:28
Vegetables,7.74,50,387.2,2024-11-27 10:33:28
Eggs,6.39,52,332.24,2024-11-27 10:33:28
Rice,39.27,29,1138.81,2024-11-27 10:33:28
Eggs,7.23,12,86.71,2024-11-27 10:33:28
Eggs,6.3,96,604.61,2024-11-27 10:33:28
Milk,21.96,56,1229.59,2024-11-27 10:33:28
Vegetables,24.9,29,722.07,2024-11-27 10:33:28
Vegetables,36.37,7,254.6,2024-11-27 10:33:28
Milk,11.38,92,1047.01,2024-11-27 10:33:28
Eggs,7.66,4,30.64,2024-11-27 10:33:28
Vegetables,23.16,16,370.59,2024-11-27 10:33:28
Milk,18.88,43,811.83,2024-11-27 10:33:28
Eggs,10.06,8,80.45,2024-11-27 10:33:28
Vegetables,5.24,77,403.51,2024-11-27 10:33:28
Fruits,16.14,45,726.51,2024-11-27 10:33:28
Rice,41.11,57,2343.14,2024-11-27 10:33:28
Vegetables,5.2,97,504.43,2024-11-27 10:33:28
Bread,16.4,54,885.6,2024-11-27 10:33:28
Bread,25.37,47,1192.62,2024-11-27 10:33:28
Vegetables,29.25,25,731.23,2024-11-27 10:33:28
Eggs,8.04,10,80.38,2024-11-27 10:33:28
Rice,29.98,67,2008.67,2024-11-27 10:33:28
Milk,13.53,4,54.13,2024-11-27 10:33:28
Eggs,8.71,51,444.17,2024-11-27 10:33:28
Vegetables,35.53,71,2522.95,2024-11-27 10:33:28
Fruits,27.2,90,2447.6,2024-11-27 10:33:28
Milk,23.01,86,1978.57,2024-11-27 10:33:28
Bread,29.73,60,1783.91,2024-11-27 10:33:28
Rice,31.35,22,689.7,2024-11-27 10:33:28
Vegetables,19.59,55,1077.44,2024-11-27 10:33:28
Rice,22.36,84,1878.06,2024-11-27 10:33:28
Vegetables,37.06,39,1445.47,2024-11-27 10:33:28
Rice,41.16,47,1934.59,2024-11-27 10:33:28
Fruits,37.93,12,455.13,2024-11-27 10:33:28
Fruits,43.85,39,1710.04,2024-11-27 10:33:28
Bread,27.03,56,1513.47,2024-11-27 10:33:28
Rice,23.81,71,1690.21,2024-11-27 10:33:28
Eggs,9.09,86,781.62,2024-11-27 10:33:28
Vegetables,19.55,63,1231.84,2024-11-27 10:33:28
Bread,27.53,66,1817.12,2024-11-27 10:33:28
Eggs,9.09,40,363.46,2024-11-27 10:33:28
Bread,19.69,55,1082.94,2024-11-27 10:33:28
Rice,30.47,88,2681.05,2024-11-27 10:33:28
Milk,24.95,98,2444.89,2024-11-27 10:33:28
Bread,17.08,67,1144.51,2024-11-27 10:33:28
Eggs,8.09,93,752.48,2024-11-27 10:33:28
Rice,44.42,25,1110.52,2024-11-27 10:33:28
Fruits,42.28,9,380.48,2024-11-27 10:33:28
Fruits,12.02,16,192.39,2024-11-27 10:33:28
Eggs,10.75,38,408.57,2024-11-27 10:33:28
Rice,42.41,19,805.74,2024-11-27 10:33:28
Vegetables,6.24,6,37.43,2024-11-27 10:33:28
Eggs,5.65,71,401.42,2024-11-27 10:33:28
Eggs,6.96,66,459.58,2024-11-27 10:33:28
Fruits,36.14,25,903.49,2024-11-27 10:33:28
Vegetables,9.16,3,27.47,2024-11-27 10:33:28
Vegetables,16.25,9,146.28,2024-11-27 10:33:28
Rice,40.95,7,286.67,2024-11-27 10:33:28
Bread,18.66,94,1754.41,2024-11-27 10:33:28
Vegetables,38.95,70,2726.22,2024-11-27 10:33:28
Eggs,10.93,10,109.29,2024-11-27 10:33:28
Bread,22.26,15,333.87,2024-11-27 10:33:28
Milk,14.94,43,642.46,2024-11-27 10:33:28
Fruits,43.56,75,3266.83,2024-11-27 10:33:28
Milk,22.2,62,1376.3,2024-11-27 10:33:28
Rice,44.9,36,1616.41,2024-11-27 10:33:28
Eggs,10.19,56,570.59,2024-11-27 10:33:28
Eggs,11.41,20,228.26,2024-11-27 10:33:28
Fruits,25.36,17,431.15,2024-11-27 10:33:28
Fruits,40.83,91,3715.48,2024-11-27 10:33:28
Vegetables,25.69,43,1104.49,2024-11-27 10:33:28
Vegetables,35.77,87,3111.64,2024-11-27 10:33:28
Vegetables,13.04,72,939.18,2024-11-27 10:33:28
Rice,45.13,77,3474.86,2024-11-27 10:33:28
Rice,31.08,35,1087.86,2024-11-27 10:33:28
Fruits,47.2,25,1179.94,2024-11-27 10:33:28
Rice,42.72,2,85.44,2024-11-27 10:33:28
Eggs,7.74,68,526.1,2024-11-27 10:33:28
Bread,17.62,87,1533.04,2024-11-27 10:33:28
Bread,27.33,41,1120.61,2024-11-27 10:33:28
Rice,27.01,59,1593.84,2024-11-27 10:33:28
Vegetables,14.64,83,1215.46,2024-11-27 10:33:28
Rice,20.63,4,82.52,2024-11-27 10:33:28
Milk,20.04,82,1642.88,2024-11-27 10:33:28
Rice,22.74,2,45.48,2024-11-27 10:33:28
Bread,29.43,7,206.01,2024-11-27 10:33:28
Bread,15.67,54,845.99,2024-11-27 10:33:28
Eggs,11.27,29,326.85,2024-11-27 10:33:28
Bread,20.26,24,486.27,2024-11-27 10:33:28
Milk,12.3,53,652.03,2024-11-27 10:33:28
Eggs,9.32,18,167.77,2024-11-27 10:33:28
Rice,45.52,74,3368.74,2024-11-27 10:33:28
Milk,24.81,28,694.74,2024-11-27 10:33:28
Fruits,46.96,37,1737.48,2024-11-27 10:33:28
Bread,22.16,30,664.77,2024-11-27 10:33:28
Fruits,21.12,27,570.17,2024-11-27 10:33:28
Vegetables,22.5,72,1620.29,2024-11-27 10:33:28
Bread,19.28,87,1677.3,2024-11-27 10:33:28
Bread,24.89,64,1593.14,2024-11-27 10:33:28
Rice,35.72,27,964.31,2024-11-27 10:33:28
Milk,20.09,77,1546.75,2024-11-27 10:33:28
Rice,38.7,77,2980.11,2024-11-27 10:33:28
Rice,34.88,64,2232.21,2024-11-27 10:33:28
Eggs,7.4,57,421.73,2024-11-27 10:33:28
Eggs,10.07,40,402.66,2024-11-27 10:33:28
Fruits,26.94,62,1670.55,2024-11-27 10:33:28
Eggs,6.49,78,506.15,2024-11-27 10:33:28
Vegetables,30.06,43,1292.38,2024-11-27 10:33:28
Bread,21.2,56,1187.03,2024-11-27 10:33:28
Bread,29.48,60,1769.03,2024-11-27 10:33:28
Milk,24.07,51,1227.54,2024-11-27 10:33:28
Rice,47.32,42,1987.56,2024-11-27 10:33:28
Rice,43.69,7,305.83,2024-11-27 10:33:28
Eggs,7.3,31,226.24,2024-11-27 10:33:28
Rice,27.79,4,111.17,2024-11-27 10:33:28
Eggs,9.52,65,618.52,2024-11-27 10:33:28
Eggs,6.75,89,601.07,2024-11-27 10:33:28
Fruits,17.57,26,456.77,2024-11-27 10:33:28
Milk,11.5,55,632.69,2024-11-27 10:33:28
Fruits,33.66,82,2760.29,2024-11-27 10:33:28
Milk,23.87,27,644.55,2024-11-27 10:33:28
Eggs,10.67,85,907.28,2024-11-27 10:33:28
Fruits,29.83,69,2058.46,2024-11-27 10:33:28
Vegetables,10.06,69,693.89,2024-11-27 10:33:28
Vegetables,30.04,74,2222.8,2024-11-27 10:33:28
Milk,14.35,86,1234.15,2024-11-27 10:33:28
Bread,29.29,4,117.14,2024-11-27 10:33:28
Eggs,5.21,95,494.81,2024-11-27 10:33:28
Bread,22.89,20,457.78,2024-11-27 10:33:28
Bread,27.29,79,2156.25,2024-11-27 10:33:28
Eggs,10.14,59,598.06,2024-11-27 10:33:28
Milk,13.57,74,1004.4,2024-11-27 10:33:28
Milk,22.26,14,311.59,2024-11-27 10:33:28
Eggs,5.93,38,225.26,2024-11-27 10:33:28
Eggs,11.14,57,635.13,2024-11-27 10:33:28
Milk,19.01,60,1140.6,2024-11-27 10:33:28
Bread,15.32,62,950.04,2024-11-27 10:33:28
Vegetables,19.35,78,1509.08,2024-11-27 10:33:28
Fruits,34.99,91,3184.27,2024-11-27 10:33:28
Bread,18.86,69,1301.06,2024-11-27 10:33:28
Eggs,7.14,97,692.44,2024-11-27 10:33:28
Fruits,30.28,70,2119.34,2024-11-27 10:33:28
Rice,35.81,54,1933.68,2024-11-27 10:33:28
Bread,21.52,59,1269.97,2024-11-27 10:33:28
Bread,28.05,45,1262.37,2024-11-27 10:33:28
Bread,16.28,48,781.57,2024-11-27 10:33:28
Milk,20.51,65,1332.88,2024-11-27 10:33:28
Vegetables,12.19,80,975.04,2024-11-27 10:33:28
Rice,30.41,26,790.56,2024-11-27 10:33:28
Milk,18.3,80,1464.36,2024-11-27 10:33:28
Bread,19.36,37,716.47,2024-11-27 10:33:28
Rice,41.12,89,3659.87,2024-11-27 10:33:28
Bread,17.32,25,433.1,2024-11-27 10:33:28
Bread,18.76,59,1106.87,2024-11-27 10:33:28
Rice,31.09,9,279.83,2024-11-27 10:33:28
Fruits,29.34,25,733.39,2024-11-27 10:33:28
Fruits,15.73,69,1085.48,2024-11-27 10:33:28
Milk,23.23,32,743.24,2024-11-27 10:33:28
Fruits,20.03,57,1141.78,2024-11-27 10:33:28
Bread,20.2,19,383.71,2024-11-27 10:33:28
Bread,26.01,34,884.17,2024-11-27 10:33:28
Fruits,30.55,81,2474.78,2024-11-27 10:33:28
Rice,45.96,42,1930.12,2024-11-27 10:33:28
Milk,16.02,76,1217.55,2024-11-27 10:33:28
Fruits,11.99,87,1043.51,2024-11-27 10:33:28
Milk,19.75,75,1481.3,2024-11-27 10:33:28
Eggs,10.31,43,443.46,2024-11-27 10:33:28
Vegetables,36.22,66,2390.51,2024-11-27 10:33:28
Fruits,46.97,58,2724.44,2024-11-27 10:33:28
Fruits,41.84,3,125.53,2024-11-27 10:33:28
Bread,17.41,32,557.06,2024-11-27 10:33:28
Eggs,7.45,54,402.26,2024-11-27 10:33:28
Vegetables,11.54,94,1085.02,2024-11-27 10:33:28
Rice,27.93,7,195.52,2024-11-27 10:33:28
Eggs,7.44,6,44.65,2024-11-27 10:33:28
Bread,29.04,75,2178.3,2024-11-27 10:33:28
Bread,22.26,26,578.83,2024-11-27 10:33:28
Fruits,39.6,81,3207.64,2024-11-27 10:33:28
Bread,16.31,9,146.8,2024-11-27 10:33:28
Vegetables,17.23,86,1481.84,2024-11-27 10:33:28
Vegetables,9.45,94,887.96,2024-11-27 10:33:28
Fruits,44.8,13,582.37,2024-11-27 10:33:28
Fruits,35.68,73,2604.82,2024-11-27 10:33:28
Rice,38.66,34,1314.45,2024-11-27 10:33:28
Eggs,5.95,32,190.51,2024-11-27 10:33:28
Milk,19.91,80,1592.41,2024-11-27 10:33:28
Fruits,33.74,75,2530.68,2024-11-27 10:33:28
Bread,19.07,68,1297.03,2024-11-27 10:33:28
Milk,20.25,39,789.56,2024-11-27 10:33:28
Vegetables,19.71,81,1596.63,2024-11-27 10:33:28
Bread,20.44,59,1206.22,2024-11-27 10:33:28
Vegetables,5.84,66,385.19,2024-11-27 10:33:28
Fruits,37.71,74,2790.72,2024-11-27 10:33:28
Eggs,9.98,44,439.06,2024-11-27 10:33:28
Fruits,31.56,97,3060.96,2024-11-27 10:33:28
Milk,10.5,84,882.4,2024-11-27 10:33:28
Vegetables,37.59,79,2969.81,2024-11-27 10:33:28
Vegetables,30.89,40,1235.46,2024-11-27 10:33:28
Rice,46.25,24,1110.11,2024-11-27 10:33:28
Bread,29.06,57,1656.19,2024-11-27 10:33:28
Rice,35.6,17,605.19,2024-11-27 10:33:28
Rice,46.95,40,1878.01,2024-11-27 10:33:28
Rice,46.23,26,1201.95,2024-11-27 10:33:28
Eggs,5.3,47,248.9,2024-11-27 10:33:28
Fruits,28.99,36,1043.5,2024-11-27 10:33:28
Fruits,26.16,48,1255.88,2024-11-27 10:33:28
Eggs,9.63,96,924.04,2024-11-27 10:33:28
Rice,36.85,79,2910.89,2024-11-27 10:33:28
Fruits,24.71,18,444.85,2024-11-27 10:33:28
Fruits,16.6,57,946.38,2024-11-27 10:33:28
Bread,24.87,88,2188.64,2024-11-27 10:33:28
Vegetables,12.65,59,746.48,2024-11-27 10:33:28
Rice,32.57,19,618.84,2024-11-27 10:33:28
Vegetables,13.76,77,1059.84,2024-11-27 10:33:28
Eggs,6.35,54,343.0,2024-11-27 10:33:28
Rice,32.92,14,460.82,2024-11-27 10:33:28
Milk,20.63,86,1774.32,2024-11-27 10:33:28
Eggs,6.13,24,147.05,2024-11-27 10:33:28
Bread,18.33,35,641.59,2024-11-27 10:33:28
Vegetables,22.88,1,22.88,2024-11-27 10:33:28
Fruits,17.82,5,89.08,2024-11-27 10:33:28
Milk,11.68,70,817.81,2024-11-27 10:33:28
Milk,15.17,78,1183.49,2024-11-27 10:33:28
Bread,22.91,74,1695.05,2024-11-27 10:33:28
Fruits,18.02,42,756.74,2024-11-27 10:33:28
Fruits,30.37,90,2733.33,2024-11-27 10:33:28
Bread,21.75,37,804.58,2024-11-27 10:33:28
Milk,19.76,41,810.09,2024-11-27 10:33:28
Rice,25.83,1,25.83,2024-11-27 10:33:28
Milk,14.9,69,1028.26,2024-11-27 10:33:28
Rice,31.2,52,1622.18,2024-11-27 10:33:28
Milk,22.38,15,335.71,2024-11-27 10:33:28
Milk,12.89,65,837.74,2024-11-27 10:33:28
Vegetables,29.28,15,439.18,2024-11-27 10:33:28
Bread,17.52,53,928.74,2024-11-27 10:33:28
Bread,23.6,40,943.93,2024-11-27 10:33:28
Bread,23.1,11,254.1,2024-11-27 10:33:28
Eggs,8.66,80,693.07,2024-11-27 10:33:28
Milk,12.17,50,608.41,2024-11-27 10:33:28
Vegetables,30.74,77,2367.16,2024-11-27 10:33:28
Fruits,41.9,89,3729.41,2024-11-27 10:33:28
Eggs,10.91,15,163.6,2024-11-27 10:33:28
Milk,22.65,12,271.76,2024-11-27 10:33:28
Rice,44.61,18,803.02,2024-11-27 10:33:28
Vegetables,30.43,48,1460.66,2024-11-27 10:33:28
Vegetables,14.65,7,102.58,2024-11-27 10:33:28
Milk,18.05,67,1209.38,2024-11-27 10:33:28
Vegetables,13.36,38,507.57,2024-11-27 10:33:28
Eggs,5.42,75,406.5,2024-11-27 10:33:28
Vegetables,12.16,20,243.19,2024-11-27 10:33:28
Fruits,33.29,42,1397.98,2024-11-27 10:33:28
Vegetables,17.8,1,17.8,2024-11-27 10:33:28
Fruits,29.72,3,89.16,2024-11-27 10:33:28
Milk,24.25,53,1285.33,2024-11-27 10:33:28
Bread,19.0,57,1083.25,2024-11-27 10:33:28
Fruits,27.47,96,2636.72,2024-11-27 10:33:28
Vegetables,20.51,50,1025.37,2024-11-27 10:33:28
Rice,40.75,55,2241.13,2024-11-27 10:33:28
Vegetables,29.87,69,2061.29,2024-11-27 10:33:28
Rice,48.12,61,2935.16,2024-11-27 10:33:28
Fruits,26.32,87,2289.59,2024-11-27 10:33:28
Milk,20.65,88,1817.49,2024-11-27 10:33:28
Bread,19.92,31,617.63,2024-11-27 10:33:28
Eggs,5.15,68,350.18,2024-11-27 10:33:28
Rice,49.48,32,1583.45,2024-11-27 10:33:28
Eggs,9.17,65,596.35,2024-11-27 10:33:28
Milk,15.46,55,850.5,2024-11-27 10:33:28
Milk,13.44,78,1048.02,2024-11-27 10:33:28
Eggs,6.87,73,501.73,2024-11-27 10:33:28
Milk,14.98,31,464.5,2024-11-27 10:33:28
Rice,45.92,40,1836.98,2024-11-27 10:33:28
Vegetables,35.83,16,573.34,2024-11-27 10:33:28
Rice,28.9,62,1791.52,2024-11-27 10:33:28
Milk,19.11,59,1127.57,2024-11-27 10:33:28
Bread,29.73,34,1010.91,2024-11-27 10:33:28
Milk,14.61,58,847.14,2024-11-27 10:33:28
Bread,27.07,27,730.82,2024-11-27 10:33:28
Milk,20.39,28,570.78,2024-11-27 10:33:28
Vegetables,31.37,56,1756.84,2024-11-27 10:33:28
Fruits,44.84,83,3721.74,2024-11-27 10:33:28
